station,condition,model,horizon,n_eval,mae,rmse,mae_persistence,rmse_persistence,skill_mae_vs_persistence,skill_rmse_vs_persistence
henry street Limerick,reference,sarima,3,211,4.596917321313428,6.741925555552516,4.441567513175356,6.541952232092006,-0.0349763473542272,-0.0305678360779717
henry street Limerick,reference,sarima,4,211,5.448819132226084,8.058757411828903,5.174278796255924,7.639722311572346,-0.0530586670685035,-0.0548495198080458
henry street Limerick,reference,sarima,5,211,6.3231617060654015,10.169324712356287,5.715696635260663,9.613686386391995,-0.106280145635657,-0.0577965936927991
henry street Limerick,reference,sarima,6,211,7.876976204646428,16.997176632573435,7.536548761090048,16.284943587073727,-0.0451702038091959,-0.0437356777867532
henry street Limerick,reference,sarima,7,211,7.485955372676338,13.032708828162102,7.141060167772512,12.33295760445258,-0.0482974791978834,-0.0567383142107689
henry street Limerick,reference,sarima,8,211,7.388722129555703,11.090087418735209,6.696564309194313,10.270728314014478,-0.1033601393793925,-0.0797761443658
henry street Limerick,reference,sarima,9,211,7.187683226518863,10.427033240934964,6.47055670549763,9.609396564157455,-0.110829184204805,-0.0850872030640561
henry street Limerick,reference,sarima,10,211,7.065338550769041,11.430761075396216,6.392852610426541,10.53988365370468,-0.1051934060306187,-0.0845244075705142
henry street Limerick,reference,sarima,11,211,6.549066178819592,9.167304807508902,5.886795736398104,8.509551805999237,-0.1125010059932376,-0.0772958454810686
henry street Limerick,reference,sarima,12,210,6.1336250405621895,8.378789530932362,6.106290305571429,8.06902347495985,-0.0044764879530572,-0.0383895346114422
henry street Limerick,reference,sarima,13,210,6.364398972982752,8.220177780216105,5.875166103666667,7.918141933889058,-0.0832713255563541,-0.0381447881142866
henry street Limerick,reference,sarima,14,211,6.160198686912606,7.942128016205492,5.781620637725118,8.295285436382292,-0.065479572754612,0.0425732692244544
henry street Limerick,reference,sarima,15,210,6.0657525182679946,7.800375705333301,5.835600308238095,8.214860197358917,-0.0394393374928359,0.0504554529313685
henry street Limerick,reference,sarima,16,210,5.8851524986140165,7.547165447204662,5.922516521333334,8.223404370807657,0.0063088085250128,0.0822334513919298
henry street Limerick,reference,sarima,17,211,6.07272717851304,7.762224693149337,5.9064184397630335,8.087208017411394,-0.0281572903183402,0.040184860283349
henry street Limerick,reference,sarima,18,211,6.782087921834834,8.89464795037022,6.029691364218008,8.248975999392618,-0.1247819352880599,-0.0782729821283447
henry street Limerick,reference,sarima,19,211,8.095686017904399,10.912388818541553,6.377729850331756,8.930549708388156,-0.2693679738540946,-0.2219168108198226
henry street Limerick,reference,sarima,20,211,8.881929091432118,11.5771957002102,6.5721739958293846,8.984052957993839,-0.351444605250633,-0.2886384078924013
henry street Limerick,reference,sarima,21,211,8.967934815740636,11.331812588330124,6.381590821137442,8.630660786049935,-0.4052820162077093,-0.3129716100818334
henry street Limerick,reference,sarima,22,211,8.676862057613048,11.15533955316164,6.1422107498246445,8.379359051208922,-0.4126610777496955,-0.3312879284665833
henry street Limerick,reference,sarima,23,211,9.38361469039032,11.575395224355246,6.232572465118484,8.372000866410016,-0.5055765084011639,-0.3826318712887178
henry street Limerick,reference,sarima,24,211,9.535736884405882,11.848330025943934,6.391140564966825,8.586638737386977,-0.4920242775876702,-0.3798565874624802
henry street Limerick,lags_meteo,xgboost_direct,1,211,3.230487206526301,4.7674982524222855,3.09153809450237,4.86951969555958,-0.0449449781230328,0.0209510279279342
henry street Limerick,lags_meteo,xgboost_direct,2,211,3.4820370620009173,4.82215280874243,3.6049097450710894,5.191721703366139,0.0340848153655367,0.0711842652089946
henry street Limerick,lags_meteo,xgboost_direct,3,211,4.043592452640195,5.623107701820274,4.441567513175356,6.541952232092006,0.089602389101284,0.1404541790697089
henry street Limerick,lags_meteo,xgboost_direct,4,211,4.514632831499313,6.075044985048134,5.174278796255924,7.639722311572346,0.1274855860557662,0.2048081412794418
henry street Limerick,lags_meteo,xgboost_direct,5,211,5.015750134748188,7.983776722386778,5.715696635260663,9.613686386391995,0.12246040074878,0.1695405485987485
henry street Limerick,lags_meteo,xgboost_direct,6,211,6.3609052159124495,14.275907755965806,7.536548761090048,16.284943587073727,0.1559922960025483,0.1233676874817426
henry street Limerick,lags_meteo,xgboost_direct,7,211,5.91492023167127,10.253602863099893,7.141060167772512,12.33295760445258,0.1717027874425132,0.1686014667399793
henry street Limerick,lags_meteo,xgboost_direct,8,211,5.801511734932571,8.898615566536748,6.696564309194313,10.270728314014478,0.1336584751426703,0.1335944935477918
henry street Limerick,lags_meteo,xgboost_direct,9,211,5.820381566775898,8.419254309023382,6.47055670549763,9.609396564157455,0.1004821019757572,0.1238519242272966
henry street Limerick,lags_meteo,xgboost_direct,10,211,6.170318483720119,10.062102813277212,6.392852610426541,10.53988365370468,0.0348098322090948,0.0453307509006071
henry street Limerick,lags_meteo,xgboost_direct,11,211,5.740324722779148,7.782654416390067,5.886795736398104,8.509551805999237,0.0248812801017239,0.0854213484071754
henry street Limerick,lags_meteo,xgboost_direct,12,210,5.660758261832003,7.425429120613817,6.106290305571429,8.06902347495985,0.0729628008895875,0.0797611205796171
henry street Limerick,lags_meteo,xgboost_direct,13,210,5.130052282304775,6.55106458442694,5.875166103666667,7.918141933889058,0.1268242987882282,0.1726512811814005
henry street Limerick,lags_meteo,xgboost_direct,14,211,4.966912503950062,6.478581012690321,5.781620637725118,8.295285436382292,0.1409134539992264,0.2190044498919937
henry street Limerick,lags_meteo,xgboost_direct,15,210,5.107495147601387,6.593894288052583,5.835600308238095,8.214860197358917,0.1247695390667597,0.1973211801982308
henry street Limerick,lags_meteo,xgboost_direct,16,210,5.078386403948027,6.532040540267297,5.922516521333334,8.223404370807657,0.1425289594963034,0.2056768406700938
henry street Limerick,lags_meteo,xgboost_direct,17,211,5.226289395817119,6.726705626084635,5.9064184397630335,8.087208017411394,0.1151508398672142,0.168228934930035
henry street Limerick,lags_meteo,xgboost_direct,18,211,5.642233541093416,7.425186723360891,6.029691364218008,8.248975999392618,0.0642583176684438,0.0998656410313696
henry street Limerick,lags_meteo,xgboost_direct,19,211,6.1798433827578405,8.245197800071459,6.377729850331756,8.930549708388156,0.0310277280815871,0.076742410119835
henry street Limerick,lags_meteo,xgboost_direct,20,211,6.499048374857167,8.494006649252114,6.5721739958293846,8.984052957993839,0.0111265497563853,0.0545462399913494
henry street Limerick,lags_meteo,xgboost_direct,21,211,6.328685789990587,8.342193314853017,6.381590821137442,8.630660786049935,0.0082902574968642,0.0334235672502828
henry street Limerick,lags_meteo,xgboost_direct,22,211,6.1250736338708975,8.083992531043016,6.1422107498246445,8.379359051208922,0.002790056650895,0.0352492975131901
henry street Limerick,lags_meteo,xgboost_direct,23,211,5.872138570754562,7.626304747122382,6.232572465118484,8.372000866410016,0.0578306784848701,0.0890702391443246
henry street Limerick,lags_meteo,xgboost_direct,24,211,5.923435128661156,7.556605552124243,6.391140564966825,8.586638737386977,0.0731802769085391,0.1199576710707391
henry street Limerick,lags_only,xgboost_direct,1,211,3.232273701213903,4.850686253883082,3.09153809450237,4.86951969555958,-0.0455228441020347,0.0038676179282469
henry street Limerick,lags_only,xgboost_direct,2,211,3.6882636092620302,5.195141984887172,3.6049097450710894,5.191721703366139,-0.0231223165309224,-0.0006587952352714
henry street Limerick,lags_only,xgboost_direct,3,211,4.286111458578962,6.081912484954983,4.441567513175356,6.541952232092006,0.0350002682916003,0.0703214775675472
henry street Limerick,lags_only,xgboost_direct,4,211,4.466086284346935,6.332066054413428,5.174278796255924,7.639722311572346,0.136867868894392,0.1711654172532074
henry street Limerick,lags_only,xgboost_direct,5,211,4.9823605059321885,7.757584544295077,5.715696635260663,9.613686386391995,0.1283021434000636,0.1930686905622591
henry street Limerick,lags_only,xgboost_direct,6,211,6.17344691013548,13.655366827887022,7.536548761090048,16.284943587073727,0.1808655253439129,0.1614728810773374
henry street Limerick,lags_only,xgboost_direct,7,211,6.065815213073626,9.817845230164588,7.141060167772512,12.33295760445258,0.1505721740801805,0.203934243103208
henry street Limerick,lags_only,xgboost_direct,8,211,5.913819470032184,8.963345026597278,6.696564309194313,10.270728314014478,0.1168875266511558,0.1272921693034434
henry street Limerick,lags_only,xgboost_direct,9,211,5.942903187612202,8.650324620693276,6.47055670549763,9.609396564157455,0.0815468501245209,0.0998056368119375
henry street Limerick,lags_only,xgboost_direct,10,211,6.3997533989898185,10.122053607071903,6.392852610426541,10.53988365370468,-0.0010794537249338,0.0396427570133482
henry street Limerick,lags_only,xgboost_direct,11,211,5.823731835655987,7.928244416987832,5.886795736398104,8.509551805999237,0.0107127720352504,0.0683123391529955
henry street Limerick,lags_only,xgboost_direct,12,210,5.796094039246535,7.619122828351706,6.106290305571429,8.06902347495985,0.0507994626527776,0.0557565172544479
henry street Limerick,lags_only,xgboost_direct,13,210,5.37538931907337,7.165068446100758,5.875166103666667,7.918141933889058,0.0850659837994008,0.095107348930587
henry street Limerick,lags_only,xgboost_direct,14,211,5.049348705669374,6.990201056564573,5.781620637725118,8.295285436382292,0.1266551332125917,0.1573284475653784
henry street Limerick,lags_only,xgboost_direct,15,210,4.985593417381866,6.653497778511247,5.835600308238095,8.214860197358917,0.1456588604357083,0.1900656105321972
henry street Limerick,lags_only,xgboost_direct,16,210,5.0570829394218055,6.744341975345256,5.922516521333334,8.223404370807657,0.1461259886391491,0.1798601076596621
henry street Limerick,lags_only,xgboost_direct,17,211,5.5482851195053255,7.509215346847401,5.9064184397630335,8.087208017411394,0.0606346001236032,0.0714699893114657
henry street Limerick,lags_only,xgboost_direct,18,211,5.776050622635228,7.711107551960392,6.029691364218008,8.248975999392618,0.0420652942682872,0.0652042686839954
henry street Limerick,lags_only,xgboost_direct,19,211,6.575824879143895,8.851428557434422,6.377729850331756,8.930549708388156,-0.0310604295667735,0.0088596059075084
henry street Limerick,lags_only,xgboost_direct,20,211,6.649645883439726,9.079023454379904,6.5721739958293846,8.984052957993839,-0.0117878631423185,-0.0105710080773246
henry street Limerick,lags_only,xgboost_direct,21,211,6.473345538519959,8.612880672401179,6.381590821137442,8.630660786049935,-0.0143780320541082,0.0020601103541799
henry street Limerick,lags_only,xgboost_direct,22,211,6.22659064017097,8.126463134267077,6.1422107498246445,8.379359051208922,-0.0137377067937198,0.0301808187710204
henry street Limerick,lags_only,xgboost_direct,23,211,5.921223242010098,7.691764203514872,6.232572465118484,8.372000866410016,0.0499551709748901,0.0812513846748841
henry street Limerick,lags_only,xgboost_direct,24,211,6.02839463194346,7.811617417262615,6.391140564966825,8.586638737386977,0.0567576208559338,0.0902589876932694
porrlaoise co laois,reference,persistence,1,212,3.510093822075471,6.226610293526211,3.510093822075471,6.226610293526211,,
porrlaoise co laois,reference,persistence,2,212,4.371448109198113,7.138099787031243,4.371448109198113,7.138099787031243,,
porrlaoise co laois,reference,persistence,3,212,4.769347904952831,7.765535500551097,4.769347904952831,7.765535500551097,,
porrlaoise co laois,reference,persistence,4,212,5.219327368207547,8.257615278475921,5.219327368207547,8.257615278475921,,
porrlaoise co laois,reference,persistence,5,212,5.476013356603774,8.574861729428035,5.476013356603774,8.574861729428035,,
porrlaoise co laois,reference,persistence,6,212,5.71504825716981,9.108137096564086,5.71504825716981,9.108137096564086,,
porrlaoise co laois,reference,persistence,7,212,5.754512323537736,9.273674737458668,5.754512323537736,9.273674737458668,,
porrlaoise co laois,reference,persistence,8,212,5.6415288604716975,9.089144832254624,5.6415288604716975,9.089144832254624,,
porrlaoise co laois,reference,persistence,9,212,5.913024860556604,9.335444817924154,5.913024860556604,9.335444817924154,,
porrlaoise co laois,reference,persistence,10,212,6.35336154662736,9.765771537623603,6.35336154662736,9.765771537623603,,
porrlaoise co laois,reference,persistence,11,212,6.686388344094341,10.11211183040777,6.686388344094341,10.11211183040777,,
porrlaoise co laois,reference,persistence,12,212,6.608096508533019,10.126843938425331,6.608096508533019,10.126843938425331,,
porrlaoise co laois,reference,persistence,13,212,6.602087384716981,10.336054063250344,6.602087384716981,10.336054063250344,,
porrlaoise co laois,reference,persistence,14,212,6.733257426179245,10.541907902480952,6.733257426179245,10.541907902480952,,
porrlaoise co laois,reference,persistence,15,212,6.857704347688679,10.561649045474793,6.857704347688679,10.561649045474793,,
porrlaoise co laois,reference,persistence,16,212,6.778259596320754,10.183124308197216,6.778259596320754,10.183124308197216,,
porrlaoise co laois,reference,persistence,17,212,6.392688409009433,9.453376085253035,6.392688409009433,9.453376085253035,,
porrlaoise co laois,reference,persistence,18,212,6.853675064669812,11.288402177265388,6.853675064669812,11.288402177265388,,
porrlaoise co laois,reference,persistence,19,212,7.403264418820755,11.258665329995935,7.403264418820755,11.258665329995935,,
porrlaoise co laois,reference,persistence,20,212,7.434101446603774,11.656467583513312,7.434101446603774,11.656467583513312,,
porrlaoise co laois,reference,persistence,21,212,7.737035531745284,11.69736154474405,7.737035531745284,11.69736154474405,,
porrlaoise co laois,reference,persistence,22,212,7.860858733443396,12.333282156850736,7.860858733443396,12.333282156850736,,
porrlaoise co laois,reference,persistence,23,212,7.63844249528302,11.195373517245482,7.63844249528302,11.195373517245482,,
porrlaoise co laois,reference,persistence,24,212,7.196616079858491,10.07772136346088,7.196616079858491,10.07772136346088,,
porrlaoise co laois,reference,sarima,1,212,3.1933186858814504,5.792938111807147,3.510093822075471,6.226610293526211,0.0902469142567579,0.069648197217345
porrlaoise co laois,reference,sarima,2,212,3.747629610409917,6.12777076951218,4.371448109198113,7.138099787031243,0.1427029403541581,0.1415403325342502
porrlaoise co laois,reference,sarima,3,212,3.853358634269018,6.212146081031803,4.769347904952831,7.765535500551097,0.1920575493627931,0.2000363554334475
porrlaoise co laois,reference,sarima,4,212,3.9931975454288886,6.216363909589464,5.219327368207547,8.257615278475921,0.2349210417892877,0.2471962303944007
porrlaoise co laois,reference,sarima,5,212,4.0720212118159385,6.139275566148862,5.476013356603774,8.574861729428035,0.2563894668179904,0.2840379518797946
porrlaoise co laois,reference,sarima,6,212,4.174349726506257,6.222470208517206,5.71504825716981,9.108137096564086,0.2695862679253269,0.316822952646975
porrlaoise co laois,reference,sarima,7,212,4.1812488986411145,6.012578077049521,5.754512323537736,9.273674737458668,0.2733964820027385,0.3516509639093519
porrlaoise co laois,reference,sarima,8,212,4.613134816640606,6.313776734062909,5.6415288604716975,9.089144832254624,0.1822899553056802,0.3053497495543007
porrlaoise co laois,reference,sarima,9,212,5.194347945140622,6.931727694063607,5.913024860556604,9.335444817924154,0.121541331613534,0.257482869937315
porrlaoise co laois,reference,sarima,10,212,5.327207144353142,7.540610551112392,6.35336154662736,9.765771537623603,0.1615136168063573,0.2278530659803538
porrlaoise co laois,reference,sarima,11,212,5.221255542961983,7.475404759167317,6.686388344094341,10.11211183040777,0.2191217030381455,0.2607474200702276
porrlaoise co laois,reference,sarima,12,212,5.212408715692935,7.038820163339201,6.608096508533019,10.126843938425331,0.2112087483949176,0.3049344686125678
porrlaoise co laois,reference,sarima,13,212,5.283060250242966,7.157600217220023,6.602087384716981,10.336054063250344,0.1997894086539055,0.3075113410378972
porrlaoise co laois,reference,sarima,14,212,5.33315872734727,7.288672077455696,6.733257426179245,10.541907902480952,0.2079377944749774,0.3086002889723248
porrlaoise co laois,reference,sarima,15,212,5.506607796406993,7.541609283518395,6.857704347688679,10.561649045474793,0.1970187810352395,0.2859439609243931
porrlaoise co laois,reference,sarima,16,212,5.676240036637521,7.813370568385946,6.778259596320754,10.183124308197216,0.1625814921991789,0.2327138182830258
porrlaoise co laois,reference,sarima,17,212,6.118069076699698,8.23219015473858,6.392688409009433,9.453376085253035,0.0429583478404335,0.1291798738885959
porrlaoise co laois,reference,sarima,18,212,7.544811865108825,11.748025487321032,6.853675064669812,11.288402177265388,-0.1008417810762247,-0.0407164187489099
porrlaoise co laois,reference,sarima,19,212,8.429199545815077,12.363340881497322,7.403264418820755,11.258665329995935,-0.1385787497183224,-0.0981178069622739
porrlaoise co laois,reference,sarima,20,212,9.013747643592117,12.988681885820643,7.434101446603774,11.656467583513312,-0.2124864999938891,-0.1142897102198945
porrlaoise co laois,reference,sarima,21,212,9.202246528092854,12.706090194284158,7.737035531745284,11.69736154474405,-0.1893762785934956,-0.0862355707893254
porrlaoise co laois,reference,sarima,22,212,9.39313048418516,13.496007959148368,7.860858733443396,12.333282156850736,-0.1949242191852191,-0.0942754562419359
porrlaoise co laois,reference,sarima,23,212,8.998491184712007,12.318268570861372,7.63844249528302,11.195373517245482,-0.1780531424133729,-0.1002999187017896
porrlaoise co laois,reference,sarima,24,212,8.257118800275808,10.591902494309316,7.196616079858491,10.07772136346088,-0.1473613026802134,-0.0510215665133109
porrlaoise co laois,lags_meteo,xgboost_direct,1,212,2.474018891116973,3.6623305523335095,3.510093822075471,6.226610293526211,0.2951701531288074,0.4118259567101503
porrlaoise co laois,lags_meteo,xgboost_direct,2,212,3.113849002429251,4.493133729236875,4.371448109198113,7.138099787031243,0.2876847843904871,0.3705420401378863
porrlaoise co laois,lags_meteo,xgboost_direct,3,212,3.2496079123402404,4.600164078010304,4.769347904952831,7.765535500551097,0.3186473335347132,0.4076179192428077
porrlaoise co laois,lags_meteo,xgboost_direct,4,212,3.4705523046112208,4.686148404949965,5.219327368207547,8.257615278475921,0.335057554398413,0.4325058449786642
porrlaoise co laois,lags_meteo,xgboost_direct,5,212,3.5605061134959155,4.72781996221624,5.476013356603774,8.574861729428035,0.3497995929461824,0.4486418427027396
porrlaoise co laois,lags_meteo,xgboost_direct,6,212,3.62832689804912,4.7925236754514176,5.71504825716981,9.108137096564086,0.3651275134033724,0.4738195500746988
porrlaoise co laois,lags_meteo,xgboost_direct,7,212,3.5683645676058267,4.731718107686049,5.754512323537736,9.273674737458668,0.3799014813105689,0.4897688088440854
porrlaoise co laois,lags_meteo,xgboost_direct,8,212,3.9805653062128,5.230431976212997,5.6415288604716975,9.089144832254624,0.2944172750576023,0.4245408041412459
porrlaoise co laois,lags_meteo,xgboost_direct,9,212,4.378103963008092,5.702277016848783,5.913024860556604,9.335444817924154,0.2595830279333591,0.3891799343186786
porrlaoise co laois,lags_meteo,xgboost_direct,10,212,4.716069814548322,6.447586645368533,6.35336154662736,9.765771537623603,0.2577047945505609,0.3397770344587147
porrlaoise co laois,lags_meteo,xgboost_direct,11,212,4.903591150915024,6.377005227383531,6.686388344094341,10.11211183040777,0.2666308179293755,0.3693695902168065
porrlaoise co laois,lags_meteo,xgboost_direct,12,212,4.728841873698436,6.0984509760827965,6.608096508533019,10.126843938425331,0.284386681158168,0.3977935264764166
porrlaoise co laois,lags_meteo,xgboost_direct,13,212,4.65560189332959,5.99474436855238,6.602087384716981,10.336054063250344,0.2948287985241251,0.4200161558880978
porrlaoise co laois,lags_meteo,xgboost_direct,14,212,4.597940988069418,5.790116451469971,6.733257426179245,10.541907902480952,0.3171297787914077,0.4507525103584604
porrlaoise co laois,lags_meteo,xgboost_direct,15,212,4.720621660111061,6.227401256217928,6.857704347688679,10.561649045474793,0.3116323742212509,0.4103760473951652
porrlaoise co laois,lags_meteo,xgboost_direct,16,212,4.8246341222474864,6.584540671992849,6.778259596320754,10.183124308197216,0.2882193351127622,0.3533869888348094
porrlaoise co laois,lags_meteo,xgboost_direct,17,212,5.069730948847178,6.68897675303541,6.392688409009433,9.453376085253035,0.2069485286186898,0.2924245589393192
porrlaoise co laois,lags_meteo,xgboost_direct,18,212,5.946721782931553,9.356490534579386,6.853675064669812,11.288402177265388,0.1323309426228179,0.1711412839787753
porrlaoise co laois,lags_meteo,xgboost_direct,19,212,6.411279820274169,9.55434795569744,7.403264418820755,11.258665329995935,0.133992863475839,0.1513782783610914
porrlaoise co laois,lags_meteo,xgboost_direct,20,212,6.519167830906683,10.2227767057536,7.434101446603774,11.656467583513312,0.12307252225016,0.1229953129014398
porrlaoise co laois,lags_meteo,xgboost_direct,21,212,6.316470682657355,8.994406217080352,7.737035531745284,11.69736154474405,0.1836058323965695,0.2310739321277294
porrlaoise co laois,lags_meteo,xgboost_direct,22,212,6.458310392788927,10.13761476927317,7.860858733443396,12.333282156850736,0.1784217714901095,0.1780278241958443
porrlaoise co laois,lags_meteo,xgboost_direct,23,212,6.20024948782469,9.097618478766762,7.63844249528302,11.195373517245482,0.1882835418799656,0.1873769584594309
porrlaoise co laois,lags_meteo,xgboost_direct,24,212,5.548384848917537,7.363435508068993,7.196616079858491,10.07772136346088,0.2290286452203469,0.2693352750586221
porrlaoise co laois,lags_only,xgboost_direct,1,212,2.5438148558483342,4.070058432678117,3.510093822075471,6.226610293526211,0.2752857943995893,0.3463444409055526
porrlaoise co laois,lags_only,xgboost_direct,2,212,3.141163709852407,4.500095380487111,4.371448109198113,7.138099787031243,0.2814363498349718,0.369566759396801
porrlaoise co laois,lags_only,xgboost_direct,3,212,3.201500222343612,4.470780101951561,4.769347904952831,7.765535500551097,0.3287341820841072,0.4242792268950051
porrlaoise co laois,lags_only,xgboost_direct,4,212,3.482367634781286,4.560886329429965,5.219327368207547,8.257615278475921,0.332793789484559,0.4476751246430371
porrlaoise co laois,lags_only,xgboost_direct,5,212,3.5384376351994296,4.598383369064391,5.476013356603774,8.574861729428035,0.3538296193283995,0.463736732537247
porrlaoise co laois,lags_only,xgboost_direct,6,212,3.586689060297264,4.667389809560326,5.71504825716981,9.108137096564086,0.3724131627764323,0.4875582393988082
porrlaoise co laois,lags_only,xgboost_direct,7,212,3.5768520625234523,4.658476465218116,5.754512323537736,9.273674737458668,0.3784265526910038,0.4976666103673686
porrlaoise co laois,lags_only,xgboost_direct,8,212,3.955825453372238,5.163733507216775,5.6415288604716975,9.089144832254624,0.2988025850422602,0.4318790598547569
porrlaoise co laois,lags_only,xgboost_direct,9,212,4.509369229785436,5.813836813313441,5.913024860556604,9.335444817924154,0.2373836849789666,0.3772298024673862
porrlaoise co laois,lags_only,xgboost_direct,10,212,5.046491446108021,6.663909055652876,6.35336154662736,9.765771537623603,0.2056974234707423,0.3176259520326168
porrlaoise co laois,lags_only,xgboost_direct,11,212,5.310128246606892,6.741782483765841,6.686388344094341,10.11211183040777,0.2058301173462369,0.33329628896183
porrlaoise co laois,lags_only,xgboost_direct,12,212,5.028327615658232,6.415950826013915,6.608096508533019,10.126843938425331,0.2390656508776522,0.3664412264052764
porrlaoise co laois,lags_only,xgboost_direct,13,212,4.918279478906268,6.320891317307686,6.602087384716981,10.336054063250344,0.255041747812748,0.3884618560789553
porrlaoise co laois,lags_only,xgboost_direct,14,212,4.897571419656294,6.264013839280257,6.733257426179245,10.541907902480952,0.2726297080794373,0.4057988461646423
porrlaoise co laois,lags_only,xgboost_direct,15,212,5.095649050222228,6.515152934790858,6.857704347688679,10.561649045474793,0.2569453578237641,0.3831310899710005
porrlaoise co laois,lags_only,xgboost_direct,16,212,5.298211377100646,6.932535542143795,6.778259596320754,10.183124308197216,0.2183522478282595,0.3192133050400613
porrlaoise co laois,lags_only,xgboost_direct,17,212,5.513414891066176,7.03261277579541,6.392688409009433,9.453376085253035,0.1375436219766425,0.2560739451838735
porrlaoise co laois,lags_only,xgboost_direct,18,212,6.20548268585816,9.541967012686424,6.853675064669812,11.288402177265388,0.0945758841344895,0.1547105725995702
porrlaoise co laois,lags_only,xgboost_direct,19,212,6.776635132963464,9.745642999870682,7.403264418820755,11.258665329995935,0.0846422943187412,0.1343873617145522
porrlaoise co laois,lags_only,xgboost_direct,20,212,6.642271748136533,9.823182642065287,7.434101446603774,11.656467583513312,0.1065131682900268,0.1572762012430753
porrlaoise co laois,lags_only,xgboost_direct,21,212,6.754195923436729,9.363687682100728,7.737035531745284,11.69736154474405,0.1270305150177914,0.1995042945126293
porrlaoise co laois,lags_only,xgboost_direct,22,212,6.659268333898207,10.481410675213764,7.860858733443396,12.333282156850736,0.152857396410537,0.1501523648032586
porrlaoise co laois,lags_only,xgboost_direct,23,212,6.256809220528174,9.1625344039158,7.63844249528302,11.195373517245482,0.1808789259862921,0.1815784984929955
porrlaoise co laois,lags_only,xgboost_direct,24,212,5.730201512355744,7.540894972577735,7.196616079858491,10.07772136346088,0.2037644569656662,0.251726188826871
